Погран. переход;Дата;Время;Очередь на выезд
Брест;15.03.2024;00:00;70
Брест;15.03.2024;02:00;70
Брест;15.03.2024;04:00;40
Брест;15.03.2024;06:00;40
Брест;15.03.2024;08:00;15
Брест;15.03.2024;10:00;0
Брест;15.03.2024;12:00;0
Брест;15.03.2024;14:00;0
Брест;15.03.2024;16:00;0
Брест;15.03.2024;18:00;0
Брест;15.03.2024;20:00;0
Брест;15.03.2024;22:00;30
Каменный лог;15.03.2024;00:00;45
Каменный лог;15.03.2024;02:00;45
Каменный лог;15.03.2024;04:00;0
Каменный лог;15.03.2024;06:00;0
Каменный лог;15.03.2024;08:00;0
Каменный лог;15.03.2024;10:00;0
Каменный лог;15.03.2024;12:00;0
Каменный лог;15.03.2024;14:00;0
Каменный лог;15.03.2024;16:00;0
Каменный лог;15.03.2024;18:00;0
Каменный лог;15.03.2024;20:00;0
Каменный лог;15.03.2024;22:00;0
Бенякони;15.03.2024;00:00;130
Бенякони;15.03.2024;02:00;130
Бенякони;15.03.2024;04:00;120
Бенякони;15.03.2024;06:00;120
Бенякони;15.03.2024;08:00;30
Бенякони;15.03.2024;10:00;20
Бенякони;15.03.2024;12:00;10
Бенякони;15.03.2024;14:00;10
Бенякони;15.03.2024;16:00;0
Бенякони;15.03.2024;18:00;10
Бенякони;15.03.2024;20:00;0
Бенякони;15.03.2024;22:00;20
Григоровщина;15.03.2024;00:00;85
Григоровщина;15.03.2024;02:00;85
Григоровщина;15.03.2024;04:00;50
Григоровщина;15.03.2024;06:00;50
Григоровщина;15.03.2024;08:00;30
Григоровщина;15.03.2024;10:00;10
Григоровщина;15.03.2024;12:00;10
Григоровщина;15.03.2024;14:00;10
Григоровщина;15.03.2024;16:00;0
Григоровщина;15.03.2024;18:00;0
Григоровщина;15.03.2024;20:00;0
Григоровщина;15.03.2024;22:00;0
