Погран. переход;Дата;Время;Очередь на выезд
Брест;02.04.2024;00:00;320
Брест;02.04.2024;02:00;320
Брест;02.04.2024;04:00;320
Брест;02.04.2024;06:00;320
Брест;02.04.2024;08:00;320
Брест;02.04.2024;10:00;320
Брест;02.04.2024;12:00;240
Брест;02.04.2024;14:00;240
Брест;02.04.2024;16:00;150
Брест;02.04.2024;18:00;220
Брест;02.04.2024;20:00;250
Брест;02.04.2024;22:00;250
Каменный лог;02.04.2024;00:00;40
Каменный лог;02.04.2024;02:00;50
Каменный лог;02.04.2024;04:00;40
Каменный лог;02.04.2024;06:00;40
Каменный лог;02.04.2024;08:00;50
Каменный лог;02.04.2024;10:00;40
Каменный лог;02.04.2024;12:00;20
Каменный лог;02.04.2024;14:00;20
Каменный лог;02.04.2024;16:00;10
Каменный лог;02.04.2024;18:00;30
Каменный лог;02.04.2024;20:00;40
Каменный лог;02.04.2024;22:00;50
Бенякони;02.04.2024;00:00;80
Бенякони;02.04.2024;02:00;80
Бенякони;02.04.2024;04:00;80
Бенякони;02.04.2024;06:00;60
Бенякони;02.04.2024;08:00;70
Бенякони;02.04.2024;10:00;50
Бенякони;02.04.2024;12:00;75
Бенякони;02.04.2024;14:00;90
Бенякони;02.04.2024;16:00;90
Бенякони;02.04.2024;18:00;85
Бенякони;02.04.2024;20:00;85
Бенякони;02.04.2024;22:00;50
Григоровщина;02.04.2024;00:00;0
Григоровщина;02.04.2024;02:00;0
Григоровщина;02.04.2024;04:00;0
Григоровщина;02.04.2024;06:00;0
Григоровщина;02.04.2024;08:00;0
Григоровщина;02.04.2024;10:00;0
Григоровщина;02.04.2024;12:00;0
Григоровщина;02.04.2024;14:00;0
Григоровщина;02.04.2024;16:00;0
Григоровщина;02.04.2024;18:00;0
Григоровщина;02.04.2024;20:00;0
Григоровщина;02.04.2024;22:00;0
