Погран. переход;Дата;Время;Очередь на выезд
Брест;20.04.2024;00:00;140
Брест;20.04.2024;02:00;110
Брест;20.04.2024;04:00;100
Брест;20.04.2024;06:00;50
Брест;20.04.2024;08:00;20
Брест;20.04.2024;10:00;20
Брест;20.04.2024;12:00;20
Брест;20.04.2024;14:00;65
Брест;20.04.2024;16:00;75
Брест;20.04.2024;18:00;90
Брест;20.04.2024;20:00;90
Брест;20.04.2024;22:00;110
Каменный лог;20.04.2024;00:00;45
Каменный лог;20.04.2024;02:00;20
Каменный лог;20.04.2024;04:00;0
Каменный лог;20.04.2024;06:00;0
Каменный лог;20.04.2024;08:00;0
Каменный лог;20.04.2024;10:00;0
Каменный лог;20.04.2024;12:00;0
Каменный лог;20.04.2024;14:00;10
Каменный лог;20.04.2024;16:00;10
Каменный лог;20.04.2024;18:00;40
Каменный лог;20.04.2024;20:00;60
Каменный лог;20.04.2024;22:00;70
Бенякони;20.04.2024;00:00;40
Бенякони;20.04.2024;02:00;40
Бенякони;20.04.2024;04:00;10
Бенякони;20.04.2024;06:00;0
Бенякони;20.04.2024;08:00;0
Бенякони;20.04.2024;10:00;0
Бенякони;20.04.2024;12:00;0
Бенякони;20.04.2024;14:00;0
Бенякони;20.04.2024;16:00;20
Бенякони;20.04.2024;18:00;60
Бенякони;20.04.2024;20:00;90
Бенякони;20.04.2024;22:00;100
Григоровщина;20.04.2024;00:00;0
Григоровщина;20.04.2024;02:00;0
Григоровщина;20.04.2024;04:00;0
Григоровщина;20.04.2024;06:00;0
Григоровщина;20.04.2024;08:00;0
Григоровщина;20.04.2024;10:00;0
Григоровщина;20.04.2024;12:00;0
Григоровщина;20.04.2024;14:00;0
Григоровщина;20.04.2024;16:00;0
Григоровщина;20.04.2024;18:00;0
Григоровщина;20.04.2024;20:00;0
Григоровщина;20.04.2024;22:00;0
