Погран. переход;Дата;Время;Очередь на выезд
Брест;20.03.2024;00:00;180
Брест;20.03.2024;02:00;110
Брест;20.03.2024;04:00;95
Брест;20.03.2024;06:00;70
Брест;20.03.2024;08:00;65
Брест;20.03.2024;10:00;50
Брест;20.03.2024;12:00;70
Брест;20.03.2024;14:00;80
Брест;20.03.2024;16:00;150
Брест;20.03.2024;18:00;200
Брест;20.03.2024;20:00;220
Брест;20.03.2024;22:00;220
Каменный лог;20.03.2024;00:00;80
Каменный лог;20.03.2024;02:00;80
Каменный лог;20.03.2024;04:00;50
Каменный лог;20.03.2024;06:00;40
Каменный лог;20.03.2024;08:00;40
Каменный лог;20.03.2024;10:00;55
Каменный лог;20.03.2024;12:00;90
Каменный лог;20.03.2024;14:00;100
Каменный лог;20.03.2024;16:00;100
Каменный лог;20.03.2024;18:00;110
Каменный лог;20.03.2024;20:00;100
Каменный лог;20.03.2024;22:00;140
Бенякони;20.03.2024;00:00;100
Бенякони;20.03.2024;02:00;80
Бенякони;20.03.2024;04:00;70
Бенякони;20.03.2024;06:00;60
Бенякони;20.03.2024;08:00;50
Бенякони;20.03.2024;10:00;40
Бенякони;20.03.2024;12:00;55
Бенякони;20.03.2024;14:00;55
Бенякони;20.03.2024;16:00;70
Бенякони;20.03.2024;18:00;80
Бенякони;20.03.2024;20:00;85
Бенякони;20.03.2024;22:00;90
Григоровщина;20.03.2024;00:00;0
Григоровщина;20.03.2024;02:00;0
Григоровщина;20.03.2024;04:00;0
Григоровщина;20.03.2024;06:00;0
Григоровщина;20.03.2024;08:00;0
Григоровщина;20.03.2024;10:00;0
Григоровщина;20.03.2024;12:00;0
Григоровщина;20.03.2024;14:00;0
Григоровщина;20.03.2024;16:00;0
Григоровщина;20.03.2024;18:00;0
Григоровщина;20.03.2024;20:00;0
Григоровщина;20.03.2024;22:00;0
