Погран. переход;Дата;Время;Очередь на выезд
Брест;26.03.2024;00:00;300
Брест;26.03.2024;02:00;300
Брест;26.03.2024;04:00;300
Брест;26.03.2024;06:00;200
Брест;26.03.2024;08:00;220
Брест;26.03.2024;10:00;180
Брест;26.03.2024;12:00;195
Брест;26.03.2024;14:00;190
Брест;26.03.2024;16:00;195
Брест;26.03.2024;18:00;250
Брест;26.03.2024;20:00;230
Брест;26.03.2024;22:00;280
Каменный лог;26.03.2024;00:00;40
Каменный лог;26.03.2024;02:00;40
Каменный лог;26.03.2024;04:00;20
Каменный лог;26.03.2024;06:00;30
Каменный лог;26.03.2024;08:00;60
Каменный лог;26.03.2024;10:00;60
Каменный лог;26.03.2024;12:00;70
Каменный лог;26.03.2024;14:00;80
Каменный лог;26.03.2024;16:00;100
Каменный лог;26.03.2024;18:00;110
Каменный лог;26.03.2024;20:00;100
Каменный лог;26.03.2024;22:00;80
Бенякони;26.03.2024;00:00;90
Бенякони;26.03.2024;02:00;65
Бенякони;26.03.2024;04:00;50
Бенякони;26.03.2024;06:00;30
Бенякони;26.03.2024;08:00;20
Бенякони;26.03.2024;10:00;30
Бенякони;26.03.2024;12:00;50
Бенякони;26.03.2024;14:00;100
Бенякони;26.03.2024;16:00;120
Бенякони;26.03.2024;18:00;120
Бенякони;26.03.2024;20:00;150
Бенякони;26.03.2024;22:00;140
Григоровщина;26.03.2024;00:00;20
Григоровщина;26.03.2024;02:00;20
Григоровщина;26.03.2024;04:00;10
Григоровщина;26.03.2024;06:00;10
Григоровщина;26.03.2024;08:00;0
Григоровщина;26.03.2024;10:00;0
Григоровщина;26.03.2024;12:00;0
Григоровщина;26.03.2024;14:00;0
Григоровщина;26.03.2024;16:00;0
Григоровщина;26.03.2024;18:00;0
Григоровщина;26.03.2024;20:00;0
Григоровщина;26.03.2024;22:00;0
