Погран. переход;Дата;Время;Очередь на выезд
Брест;16.04.2024;00:00;230
Брест;16.04.2024;02:00;200
Брест;16.04.2024;04:00;150
Брест;16.04.2024;06:00;110
Брест;16.04.2024;08:00;100
Брест;16.04.2024;10:00;150
Брест;16.04.2024;12:00;150
Брест;16.04.2024;14:00;200
Брест;16.04.2024;16:00;300
Брест;16.04.2024;18:00;300
Брест;16.04.2024;20:00;300
Брест;16.04.2024;22:00;240
Каменный лог;16.04.2024;00:00;45
Каменный лог;16.04.2024;02:00;45
Каменный лог;16.04.2024;04:00;50
Каменный лог;16.04.2024;06:00;50
Каменный лог;16.04.2024;08:00;30
Каменный лог;16.04.2024;10:00;30
Каменный лог;16.04.2024;12:00;50
Каменный лог;16.04.2024;14:00;60
Каменный лог;16.04.2024;16:00;80
Каменный лог;16.04.2024;18:00;90
Каменный лог;16.04.2024;20:00;100
Каменный лог;16.04.2024;22:00;100
Бенякони;16.04.2024;00:00;50
Бенякони;16.04.2024;02:00;20
Бенякони;16.04.2024;04:00;0
Бенякони;16.04.2024;06:00;0
Бенякони;16.04.2024;08:00;0
Бенякони;16.04.2024;10:00;0
Бенякони;16.04.2024;12:00;20
Бенякони;16.04.2024;14:00;40
Бенякони;16.04.2024;16:00;80
Бенякони;16.04.2024;18:00;100
Бенякони;16.04.2024;20:00;100
Бенякони;16.04.2024;22:00;95
Григоровщина;16.04.2024;00:00;0
Григоровщина;16.04.2024;02:00;0
Григоровщина;16.04.2024;04:00;0
Григоровщина;16.04.2024;06:00;0
Григоровщина;16.04.2024;08:00;0
Григоровщина;16.04.2024;10:00;0
Григоровщина;16.04.2024;12:00;0
Григоровщина;16.04.2024;14:00;0
Григоровщина;16.04.2024;16:00;0
Григоровщина;16.04.2024;18:00;0
Григоровщина;16.04.2024;20:00;0
Григоровщина;16.04.2024;22:00;0
