Погран. переход;Дата;Время;Очередь на выезд
Брест;15.02.2024;00:00;110
Брест;15.02.2024;02:00;130
Брест;15.02.2024;04:00;120
Брест;15.02.2024;06:00;120
Брест;15.02.2024;08:00;70
Брест;15.02.2024;10:00;80
Брест;15.02.2024;12:00;90
Брест;15.02.2024;14:00;120
Брест;15.02.2024;16:00;195
Брест;15.02.2024;18:00;250
Брест;15.02.2024;20:00;250
Брест;15.02.2024;22:00;250
Каменный лог;15.02.2024;00:00;70
Каменный лог;15.02.2024;02:00;60
Каменный лог;15.02.2024;04:00;70
Каменный лог;15.02.2024;06:00;70
Каменный лог;15.02.2024;08:00;40
Каменный лог;15.02.2024;10:00;30
Каменный лог;15.02.2024;12:00;40
Каменный лог;15.02.2024;14:00;60
Каменный лог;15.02.2024;16:00;100
Каменный лог;15.02.2024;18:00;100
Каменный лог;15.02.2024;20:00;100
Каменный лог;15.02.2024;22:00;110
Бенякони;15.02.2024;00:00;10
Бенякони;15.02.2024;02:00;40
Бенякони;15.02.2024;04:00;50
Бенякони;15.02.2024;06:00;50
Бенякони;15.02.2024;08:00;30
Бенякони;15.02.2024;10:00;40
Бенякони;15.02.2024;12:00;70
Бенякони;15.02.2024;14:00;85
Бенякони;15.02.2024;16:00;100
Бенякони;15.02.2024;18:00;100
Бенякони;15.02.2024;20:00;105
Бенякони;15.02.2024;22:00;100
Григоровщина;15.02.2024;00:00;0
Григоровщина;15.02.2024;02:00;0
Григоровщина;15.02.2024;04:00;0
Григоровщина;15.02.2024;06:00;0
Григоровщина;15.02.2024;08:00;0
Григоровщина;15.02.2024;10:00;0
Григоровщина;15.02.2024;12:00;0
Григоровщина;15.02.2024;14:00;0
Григоровщина;15.02.2024;16:00;0
Григоровщина;15.02.2024;18:00;0
Григоровщина;15.02.2024;20:00;0
Григоровщина;15.02.2024;22:00;0
