Погран. переход;Дата;Время;Очередь на выезд
Брест;27.02.2024;00:00;150
Брест;27.02.2024;02:00;150
Брест;27.02.2024;04:00;100
Брест;27.02.2024;06:00;80
Брест;27.02.2024;08:00;80
Брест;27.02.2024;10:00;80
Брест;27.02.2024;12:00;100
Брест;27.02.2024;14:00;70
Брест;27.02.2024;16:00;80
Брест;27.02.2024;18:00;120
Брест;27.02.2024;20:00;150
Брест;27.02.2024;22:00;200
Каменный лог;27.02.2024;00:00;20
Каменный лог;27.02.2024;02:00;10
Каменный лог;27.02.2024;04:00;0
Каменный лог;27.02.2024;06:00;10
Каменный лог;27.02.2024;08:00;10
Каменный лог;27.02.2024;10:00;10
Каменный лог;27.02.2024;12:00;10
Каменный лог;27.02.2024;14:00;10
Каменный лог;27.02.2024;16:00;0
Каменный лог;27.02.2024;18:00;10
Каменный лог;27.02.2024;20:00;20
Каменный лог;27.02.2024;22:00;40
Бенякони;27.02.2024;00:00;60
Бенякони;27.02.2024;02:00;60
Бенякони;27.02.2024;04:00;60
Бенякони;27.02.2024;06:00;60
Бенякони;27.02.2024;08:00;50
Бенякони;27.02.2024;10:00;40
Бенякони;27.02.2024;12:00;55
Бенякони;27.02.2024;14:00;50
Бенякони;27.02.2024;16:00;50
Бенякони;27.02.2024;18:00;50
Бенякони;27.02.2024;20:00;50
Бенякони;27.02.2024;22:00;35
Григоровщина;27.02.2024;00:00;0
Григоровщина;27.02.2024;02:00;0
Григоровщина;27.02.2024;04:00;0
Григоровщина;27.02.2024;06:00;0
Григоровщина;27.02.2024;08:00;0
Григоровщина;27.02.2024;10:00;0
Григоровщина;27.02.2024;12:00;0
Григоровщина;27.02.2024;14:00;0
Григоровщина;27.02.2024;16:00;0
Григоровщина;27.02.2024;18:00;0
Григоровщина;27.02.2024;20:00;0
Григоровщина;27.02.2024;22:00;0
