Погран. переход;Дата;Время;Очередь на выезд
Брест;10.04.2024;00:00;300
Брест;10.04.2024;02:00;300
Брест;10.04.2024;04:00;300
Брест;10.04.2024;06:00;300
Брест;10.04.2024;08:00;150
Брест;10.04.2024;10:00;150
Брест;10.04.2024;12:00;150
Брест;10.04.2024;14:00;260
Брест;10.04.2024;16:00;280
Брест;10.04.2024;18:00;280
Брест;10.04.2024;20:00;280
Брест;10.04.2024;22:00;250
Каменный лог;10.04.2024;00:00;55
Каменный лог;10.04.2024;02:00;75
Каменный лог;10.04.2024;04:00;70
Каменный лог;10.04.2024;06:00;65
Каменный лог;10.04.2024;08:00;40
Каменный лог;10.04.2024;10:00;40
Каменный лог;10.04.2024;12:00;40
Каменный лог;10.04.2024;14:00;80
Каменный лог;10.04.2024;16:00;120
Каменный лог;10.04.2024;18:00;130
Каменный лог;10.04.2024;20:00;130
Каменный лог;10.04.2024;22:00;150
Бенякони;10.04.2024;00:00;30
Бенякони;10.04.2024;02:00;30
Бенякони;10.04.2024;04:00;25
Бенякони;10.04.2024;06:00;20
Бенякони;10.04.2024;08:00;20
Бенякони;10.04.2024;10:00;20
Бенякони;10.04.2024;12:00;35
Бенякони;10.04.2024;14:00;35
Бенякони;10.04.2024;16:00;100
Бенякони;10.04.2024;18:00;120
Бенякони;10.04.2024;20:00;130
Бенякони;10.04.2024;22:00;150
Григоровщина;10.04.2024;00:00;0
Григоровщина;10.04.2024;02:00;0
Григоровщина;10.04.2024;04:00;0
Григоровщина;10.04.2024;06:00;0
Григоровщина;10.04.2024;08:00;0
Григоровщина;10.04.2024;10:00;0
Григоровщина;10.04.2024;12:00;0
Григоровщина;10.04.2024;14:00;0
Григоровщина;10.04.2024;16:00;10
Григоровщина;10.04.2024;18:00;0
Григоровщина;10.04.2024;20:00;15
Григоровщина;10.04.2024;22:00;10
