Погран. переход;Дата;Время;Очередь на выезд
Брест;07.01.2024;00:00;140
Брест;07.01.2024;02:00;140
Брест;07.01.2024;04:00;140
Брест;07.01.2024;06:00;60
Брест;07.01.2024;08:00;80
Брест;07.01.2024;10:00;110
Брест;07.01.2024;12:00;130
Брест;07.01.2024;14:00;150
Брест;07.01.2024;16:00;150
Брест;07.01.2024;18:00;150
Брест;07.01.2024;20:00;200
Брест;07.01.2024;22:00;100
Каменный лог;07.01.2024;00:00;35
Каменный лог;07.01.2024;02:00;30
Каменный лог;07.01.2024;04:00;0
Каменный лог;07.01.2024;06:00;0
Каменный лог;07.01.2024;08:00;0
Каменный лог;07.01.2024;10:00;0
Каменный лог;07.01.2024;12:00;0
Каменный лог;07.01.2024;14:00;10
Каменный лог;07.01.2024;16:00;10
Каменный лог;07.01.2024;18:00;20
Каменный лог;07.01.2024;20:00;10
Каменный лог;07.01.2024;22:00;0
Бенякони;07.01.2024;00:00;40
Бенякони;07.01.2024;02:00;40
Бенякони;07.01.2024;04:00;20
Бенякони;07.01.2024;06:00;20
Бенякони;07.01.2024;08:00;0
Бенякони;07.01.2024;10:00;10
Бенякони;07.01.2024;12:00;0
Бенякони;07.01.2024;14:00;0
Бенякони;07.01.2024;16:00;0
Бенякони;07.01.2024;18:00;0
Бенякони;07.01.2024;20:00;0
Бенякони;07.01.2024;22:00;0
Григоровщина;07.01.2024;00:00;0
Григоровщина;07.01.2024;02:00;0
Григоровщина;07.01.2024;04:00;0
Григоровщина;07.01.2024;06:00;0
Григоровщина;07.01.2024;08:00;0
Григоровщина;07.01.2024;10:00;0
Григоровщина;07.01.2024;12:00;0
Григоровщина;07.01.2024;14:00;0
Григоровщина;07.01.2024;16:00;0
Григоровщина;07.01.2024;18:00;0
Григоровщина;07.01.2024;20:00;0
Григоровщина;07.01.2024;22:00;0
