Погран. переход;Дата;Время;Очередь на выезд
Брест;08.04.2024;00:00;480
Брест;08.04.2024;02:00;460
Брест;08.04.2024;04:00;460
Брест;08.04.2024;06:00;500
Брест;08.04.2024;08:00;500
Брест;08.04.2024;10:00;500
Брест;08.04.2024;12:00;500
Брест;08.04.2024;14:00;500
Брест;08.04.2024;16:00;500
Брест;08.04.2024;18:00;500
Брест;08.04.2024;20:00;500
Брест;08.04.2024;22:00;400
Каменный лог;08.04.2024;00:00;150
Каменный лог;08.04.2024;02:00;150
Каменный лог;08.04.2024;04:00;140
Каменный лог;08.04.2024;06:00;130
Каменный лог;08.04.2024;08:00;130
Каменный лог;08.04.2024;10:00;135
Каменный лог;08.04.2024;12:00;120
Каменный лог;08.04.2024;14:00;120
Каменный лог;08.04.2024;16:00;140
Каменный лог;08.04.2024;18:00;120
Каменный лог;08.04.2024;20:00;90
Каменный лог;08.04.2024;22:00;60
Бенякони;08.04.2024;00:00;130
Бенякони;08.04.2024;02:00;130
Бенякони;08.04.2024;04:00;130
Бенякони;08.04.2024;06:00;120
Бенякони;08.04.2024;08:00;90
Бенякони;08.04.2024;10:00;100
Бенякони;08.04.2024;12:00;100
Бенякони;08.04.2024;14:00;120
Бенякони;08.04.2024;16:00;130
Бенякони;08.04.2024;18:00;180
Бенякони;08.04.2024;20:00;180
Бенякони;08.04.2024;22:00;160
Григоровщина;08.04.2024;00:00;0
Григоровщина;08.04.2024;02:00;0
Григоровщина;08.04.2024;04:00;0
Григоровщина;08.04.2024;06:00;0
Григоровщина;08.04.2024;08:00;0
Григоровщина;08.04.2024;10:00;0
Григоровщина;08.04.2024;12:00;0
Григоровщина;08.04.2024;14:00;20
Григоровщина;08.04.2024;16:00;30
Григоровщина;08.04.2024;18:00;10
Григоровщина;08.04.2024;20:00;10
Григоровщина;08.04.2024;22:00;10
