Погран. переход;Дата;Время;Очередь на выезд
Брест;06.01.2024;00:00;250
Брест;06.01.2024;02:00;250
Брест;06.01.2024;04:00;230
Брест;06.01.2024;06:00;200
Брест;06.01.2024;08:00;50
Брест;06.01.2024;10:00;0
Брест;06.01.2024;12:00;50
Брест;06.01.2024;14:00;50
Брест;06.01.2024;16:00;90
Брест;06.01.2024;18:00;125
Брест;06.01.2024;20:00;135
Брест;06.01.2024;22:00;140
Каменный лог;06.01.2024;00:00;60
Каменный лог;06.01.2024;02:00;60
Каменный лог;06.01.2024;04:00;60
Каменный лог;06.01.2024;06:00;20
Каменный лог;06.01.2024;08:00;20
Каменный лог;06.01.2024;10:00;20
Каменный лог;06.01.2024;12:00;30
Каменный лог;06.01.2024;14:00;30
Каменный лог;06.01.2024;16:00;40
Каменный лог;06.01.2024;18:00;40
Каменный лог;06.01.2024;20:00;35
Каменный лог;06.01.2024;22:00;35
Бенякони;06.01.2024;00:00;80
Бенякони;06.01.2024;02:00;80
Бенякони;06.01.2024;04:00;80
Бенякони;06.01.2024;06:00;70
Бенякони;06.01.2024;08:00;75
Бенякони;06.01.2024;10:00;75
Бенякони;06.01.2024;12:00;80
Бенякони;06.01.2024;14:00;85
Бенякони;06.01.2024;16:00;80
Бенякони;06.01.2024;18:00;75
Бенякони;06.01.2024;20:00;65
Бенякони;06.01.2024;22:00;60
Григоровщина;06.01.2024;00:00;25
Григоровщина;06.01.2024;02:00;25
Григоровщина;06.01.2024;04:00;0
Григоровщина;06.01.2024;06:00;0
Григоровщина;06.01.2024;08:00;0
Григоровщина;06.01.2024;10:00;0
Григоровщина;06.01.2024;12:00;0
Григоровщина;06.01.2024;14:00;0
Григоровщина;06.01.2024;16:00;0
Григоровщина;06.01.2024;18:00;0
Григоровщина;06.01.2024;20:00;0
Григоровщина;06.01.2024;22:00;0
