Погран. переход;Дата;Время;Очередь на выезд
Брест;17.03.2024;00:00;0
Брест;17.03.2024;02:00;60
Брест;17.03.2024;04:00;60
Брест;17.03.2024;06:00;100
Брест;17.03.2024;08:00;150
Брест;17.03.2024;10:00;150
Брест;17.03.2024;12:00;220
Брест;17.03.2024;14:00;280
Брест;17.03.2024;16:00;350
Брест;17.03.2024;18:00;330
Брест;17.03.2024;20:00;370
Брест;17.03.2024;22:00;370
Каменный лог;17.03.2024;00:00;0
Каменный лог;17.03.2024;02:00;0
Каменный лог;17.03.2024;04:00;0
Каменный лог;17.03.2024;06:00;0
Каменный лог;17.03.2024;08:00;20
Каменный лог;17.03.2024;10:00;40
Каменный лог;17.03.2024;12:00;80
Каменный лог;17.03.2024;14:00;100
Каменный лог;17.03.2024;16:00;110
Каменный лог;17.03.2024;18:00;130
Каменный лог;17.03.2024;20:00;120
Каменный лог;17.03.2024;22:00;130
Бенякони;17.03.2024;00:00;0
Бенякони;17.03.2024;02:00;0
Бенякони;17.03.2024;04:00;0
Бенякони;17.03.2024;06:00;10
Бенякони;17.03.2024;08:00;40
Бенякони;17.03.2024;10:00;90
Бенякони;17.03.2024;12:00;100
Бенякони;17.03.2024;14:00;100
Бенякони;17.03.2024;16:00;110
Бенякони;17.03.2024;18:00;130
Бенякони;17.03.2024;20:00;130
Бенякони;17.03.2024;22:00;115
Григоровщина;17.03.2024;00:00;0
Григоровщина;17.03.2024;02:00;0
Григоровщина;17.03.2024;04:00;0
Григоровщина;17.03.2024;06:00;0
Григоровщина;17.03.2024;08:00;0
Григоровщина;17.03.2024;10:00;0
Григоровщина;17.03.2024;12:00;0
Григоровщина;17.03.2024;14:00;0
Григоровщина;17.03.2024;16:00;0
Григоровщина;17.03.2024;18:00;50
Григоровщина;17.03.2024;20:00;65
Григоровщина;17.03.2024;22:00;65
