Погран. переход;Дата;Время;Очередь на выезд
Брест;27.01.2024;00:00;160
Брест;27.01.2024;02:00;130
Брест;27.01.2024;04:00;60
Брест;27.01.2024;06:00;40
Брест;27.01.2024;08:00;0
Брест;27.01.2024;10:00;30
Брест;27.01.2024;12:00;30
Брест;27.01.2024;14:00;20
Брест;27.01.2024;16:00;0
Брест;27.01.2024;18:00;0
Брест;27.01.2024;20:00;0
Брест;27.01.2024;22:00;0
Каменный лог;27.01.2024;00:00;0
Каменный лог;27.01.2024;02:00;0
Каменный лог;27.01.2024;04:00;0
Каменный лог;27.01.2024;06:00;0
Каменный лог;27.01.2024;08:00;0
Каменный лог;27.01.2024;10:00;0
Каменный лог;27.01.2024;12:00;0
Каменный лог;27.01.2024;14:00;0
Каменный лог;27.01.2024;16:00;0
Каменный лог;27.01.2024;18:00;0
Каменный лог;27.01.2024;20:00;0
Каменный лог;27.01.2024;22:00;0
Бенякони;27.01.2024;00:00;30
Бенякони;27.01.2024;02:00;20
Бенякони;27.01.2024;04:00;10
Бенякони;27.01.2024;06:00;10
Бенякони;27.01.2024;08:00;0
Бенякони;27.01.2024;10:00;0
Бенякони;27.01.2024;12:00;0
Бенякони;27.01.2024;14:00;0
Бенякони;27.01.2024;16:00;0
Бенякони;27.01.2024;18:00;0
Бенякони;27.01.2024;20:00;0
Бенякони;27.01.2024;22:00;0
Григоровщина;27.01.2024;00:00;0
Григоровщина;27.01.2024;02:00;0
Григоровщина;27.01.2024;04:00;0
Григоровщина;27.01.2024;06:00;0
Григоровщина;27.01.2024;08:00;0
Григоровщина;27.01.2024;10:00;0
Григоровщина;27.01.2024;12:00;0
Григоровщина;27.01.2024;14:00;0
Григоровщина;27.01.2024;16:00;0
Григоровщина;27.01.2024;18:00;0
Григоровщина;27.01.2024;20:00;0
Григоровщина;27.01.2024;22:00;0
