Погран. переход;Дата;Время;Очередь на выезд
Брест;07.02.2024;00:00;150
Брест;07.02.2024;02:00;150
Брест;07.02.2024;04:00;150
Брест;07.02.2024;06:00;150
Брест;07.02.2024;08:00;150
Брест;07.02.2024;10:00;130
Брест;07.02.2024;12:00;130
Брест;07.02.2024;14:00;110
Брест;07.02.2024;16:00;100
Брест;07.02.2024;18:00;100
Брест;07.02.2024;20:00;120
Брест;07.02.2024;22:00;70
Каменный лог;07.02.2024;00:00;0
Каменный лог;07.02.2024;02:00;0
Каменный лог;07.02.2024;04:00;0
Каменный лог;07.02.2024;06:00;0
Каменный лог;07.02.2024;08:00;0
Каменный лог;07.02.2024;10:00;20
Каменный лог;07.02.2024;12:00;10
Каменный лог;07.02.2024;14:00;20
Каменный лог;07.02.2024;16:00;20
Каменный лог;07.02.2024;18:00;20
Каменный лог;07.02.2024;20:00;0
Каменный лог;07.02.2024;22:00;10
Бенякони;07.02.2024;00:00;0
Бенякони;07.02.2024;02:00;0
Бенякони;07.02.2024;04:00;0
Бенякони;07.02.2024;06:00;0
Бенякони;07.02.2024;08:00;0
Бенякони;07.02.2024;10:00;0
Бенякони;07.02.2024;12:00;20
Бенякони;07.02.2024;14:00;30
Бенякони;07.02.2024;16:00;45
Бенякони;07.02.2024;18:00;70
Бенякони;07.02.2024;20:00;70
Бенякони;07.02.2024;22:00;60
Григоровщина;07.02.2024;00:00;0
Григоровщина;07.02.2024;02:00;0
Григоровщина;07.02.2024;04:00;0
Григоровщина;07.02.2024;06:00;0
Григоровщина;07.02.2024;08:00;0
Григоровщина;07.02.2024;10:00;0
Григоровщина;07.02.2024;12:00;0
Григоровщина;07.02.2024;14:00;0
Григоровщина;07.02.2024;16:00;0
Григоровщина;07.02.2024;18:00;0
Григоровщина;07.02.2024;20:00;0
Григоровщина;07.02.2024;22:00;0
