Погран. переход;Дата;Время;Очередь на выезд
Брест;24.04.2024;00:00;350
Брест;24.04.2024;02:00;320
Брест;24.04.2024;04:00;270
Брест;24.04.2024;06:00;200
Брест;24.04.2024;08:00;220
Брест;24.04.2024;10:00;200
Брест;24.04.2024;12:00;200
Брест;24.04.2024;14:00;180
Брест;24.04.2024;16:00;250
Брест;24.04.2024;18:00;250
Брест;24.04.2024;20:00;250
Брест;24.04.2024;22:00;250
Каменный лог;24.04.2024;00:00;55
Каменный лог;24.04.2024;02:00;55
Каменный лог;24.04.2024;04:00;35
Каменный лог;24.04.2024;06:00;15
Каменный лог;24.04.2024;08:00;0
Каменный лог;24.04.2024;10:00;0
Каменный лог;24.04.2024;12:00;40
Каменный лог;24.04.2024;14:00;70
Каменный лог;24.04.2024;16:00;100
Каменный лог;24.04.2024;18:00;130
Каменный лог;24.04.2024;20:00;150
Каменный лог;24.04.2024;22:00;170
Бенякони;24.04.2024;00:00;85
Бенякони;24.04.2024;02:00;95
Бенякони;24.04.2024;04:00;90
Бенякони;24.04.2024;06:00;75
Бенякони;24.04.2024;08:00;60
Бенякони;24.04.2024;10:00;45
Бенякони;24.04.2024;12:00;60
Бенякони;24.04.2024;14:00;60
Бенякони;24.04.2024;16:00;80
Бенякони;24.04.2024;18:00;90
Бенякони;24.04.2024;20:00;90
Бенякони;24.04.2024;22:00;90
Григоровщина;24.04.2024;00:00;0
Григоровщина;24.04.2024;02:00;0
Григоровщина;24.04.2024;04:00;0
Григоровщина;24.04.2024;06:00;0
Григоровщина;24.04.2024;08:00;0
Григоровщина;24.04.2024;10:00;0
Григоровщина;24.04.2024;12:00;0
Григоровщина;24.04.2024;14:00;0
Григоровщина;24.04.2024;16:00;0
Григоровщина;24.04.2024;18:00;0
Григоровщина;24.04.2024;20:00;0
Григоровщина;24.04.2024;22:00;20
