Погран. переход;Дата;Время;Очередь на выезд
Брест;21.04.2024;00:00;80
Брест;21.04.2024;02:00;100
Брест;21.04.2024;04:00;100
Брест;21.04.2024;06:00;120
Брест;21.04.2024;08:00;150
Брест;21.04.2024;10:00;170
Брест;21.04.2024;12:00;240
Брест;21.04.2024;14:00;290
Брест;21.04.2024;16:00;320
Брест;21.04.2024;18:00;320
Брест;21.04.2024;20.00;320
Брест;21.04.2024;20:00;320
Брест;21.04.2024;20.00;320
Брест;21.04.2024;22:00;320
Каменный лог;21.04.2024;00:00;70
Каменный лог;21.04.2024;02:00;70
Каменный лог;21.04.2024;04:00;50
Каменный лог;21.04.2024;06:00;40
Каменный лог;21.04.2024;08:00;60
Каменный лог;21.04.2024;10:00;70
Каменный лог;21.04.2024;12:00;80
Каменный лог;21.04.2024;14:00;70
Каменный лог;21.04.2024;16:00;100
Каменный лог;21.04.2024;18:00;120
Каменный лог;21.04.2024;20.00;140
Каменный лог;21.04.2024;20:00;110
Каменный лог;21.04.2024;20.00;140
Каменный лог;21.04.2024;22:00;140
Бенякони;21.04.2024;00:00;80
Бенякони;21.04.2024;02:00;60
Бенякони;21.04.2024;04:00;60
Бенякони;21.04.2024;06:00;50
Бенякони;21.04.2024;08:00;40
Бенякони;21.04.2024;10:00;50
Бенякони;21.04.2024;12:00;60
Бенякони;21.04.2024;14:00;80
Бенякони;21.04.2024;16:00;100
Бенякони;21.04.2024;18:00;110
Бенякони;21.04.2024;20.00;100
Бенякони;21.04.2024;20:00;100
Бенякони;21.04.2024;20.00;100
Бенякони;21.04.2024;22:00;120
Григоровщина;21.04.2024;00:00;0
Григоровщина;21.04.2024;02:00;0
Григоровщина;21.04.2024;04:00;0
Григоровщина;21.04.2024;06:00;0
Григоровщина;21.04.2024;08:00;0
Григоровщина;21.04.2024;10:00;0
Григоровщина;21.04.2024;12:00;0
Григоровщина;21.04.2024;14:00;10
Григоровщина;21.04.2024;16:00;20
Григоровщина;21.04.2024;18:00;0
Григоровщина;21.04.2024;20.00;0
Григоровщина;21.04.2024;20:00;0
Григоровщина;21.04.2024;20.00;0
Григоровщина;21.04.2024;22:00;0
