Погран. переход;Дата;Время;Очередь на выезд
Брест;04.01.2024;00:00;180
Брест;04.01.2024;02:00;180
Брест;04.01.2024;04:00;200
Брест;04.01.2024;06:00;200
Брест;04.01.2024;08:00;200
Брест;04.01.2024;10:00;200
Брест;04.01.2024;12:00;230
Брест;04.01.2024;14:00;260
Брест;04.01.2024;16:00;260
Брест;04.01.2024;18:00;260
Брест;04.01.2024;20:00;260
Брест;04.01.2024;22:00;230
Каменный лог;04.01.2024;00:00;150
Каменный лог;04.01.2024;02:00;150
Каменный лог;04.01.2024;04:00;130
Каменный лог;04.01.2024;06:00;115
Каменный лог;04.01.2024;08:00;90
Каменный лог;04.01.2024;10:00;90
Каменный лог;04.01.2024;12:00;90
Каменный лог;04.01.2024;14:00;15
Каменный лог;04.01.2024;16:00;130
Каменный лог;04.01.2024;18:00;140
Каменный лог;04.01.2024;20:00;150
Каменный лог;04.01.2024;22:00;150
Бенякони;04.01.2024;00:00;75
Бенякони;04.01.2024;02:00;85
Бенякони;04.01.2024;04:00;90
Бенякони;04.01.2024;06:00;90
Бенякони;04.01.2024;08:00;90
Бенякони;04.01.2024;10:00;90
Бенякони;04.01.2024;12:00;120
Бенякони;04.01.2024;14:00;140
Бенякони;04.01.2024;16:00;140
Бенякони;04.01.2024;18:00;190
Бенякони;04.01.2024;20:00;190
Бенякони;04.01.2024;22:00;190
Григоровщина;04.01.2024;00:00;35
Григоровщина;04.01.2024;02:00;30
Григоровщина;04.01.2024;04:00;30
Григоровщина;04.01.2024;06:00;20
Григоровщина;04.01.2024;08:00;15
Григоровщина;04.01.2024;10:00;15
Григоровщина;04.01.2024;12:00;20
Григоровщина;04.01.2024;14:00;40
Григоровщина;04.01.2024;16:00;40
Григоровщина;04.01.2024;18:00;55
Григоровщина;04.01.2024;20:00;65
Григоровщина;04.01.2024;22:00;65
